,customer_id,last_purchase,frequency,monetary,avg_order_value,recency,churn,Segment
3985,C693,2024-07-27,8,-39.51171067563314,-4.938963834454142,491,1,New Customer
3986,C694,2024-09-08,1,198.42048339694887,198.42048339694887,448,1,Occassional Buyer Customer
3987,C695,2023-04-21,1,-476.77464014849375,-476.77464014849375,954,1,At-Risk Customer
3988,C697,2024-02-11,1,150.9076285038921,150.9076285038921,658,1,Occassional Buyer Customer
3989,C699,2024-06-20,4,-361.64456433737854,-90.41114108434464,528,1,New Customer
3990,C70,2024-08-27,4,-28.013294108448164,-7.003323527112041,460,1,New Customer
3991,C702,2024-06-05,4,-326.52865033105616,-81.63216258276404,543,1,New Customer
3992,C703,2024-08-14,4,-714.6492641414877,-178.66231603537193,473,1,New Customer
3993,C704,2025-05-02,32,95.30689755002412,2.9783405484382537,212,0,New Customer
3994,C705,2022-09-29,1,217.8990478846868,217.8990478846868,1158,1,Occassional Buyer Customer
3995,C706,2024-02-26,1,-137.08911072818148,-137.08911072818148,643,1,At-Risk Customer
3996,C707,2024-06-24,1,47.291711840055086,47.291711840055086,524,1,Occassional Buyer Customer
3997,C708,2024-11-12,1,-25.52076878024836,-25.52076878024836,383,1,New Customer
3998,C71,2023-05-01,1,-399.1244567888109,-399.1244567888109,944,1,At-Risk Customer
3999,C710,2024-10-14,1,56.32248510572354,56.32248510572354,412,1,Occassional Buyer Customer
4000,C711,2024-03-24,1,306.8484980634786,306.8484980634786,616,1,Occassional Buyer Customer
4001,C712,2024-08-13,8,353.38780196602863,44.17347524575358,474,1,Occassional Buyer Customer
4002,C713,2025-08-28,18,-3214.13142060656,-178.56285670036445,94,0,New Customer
4003,C714,2025-01-13,8,830.4986030078792,103.8123253759849,321,0,Occassional Buyer Customer
4004,C715,2023-02-18,1,-247.7905232736393,-247.7905232736393,1016,1,At-Risk Customer
4005,C716,2025-03-27,1,54.23638062142359,54.23638062142359,248,0,New Customer
4006,C717,2024-11-11,8,-731.1284653644393,-91.39105817055491,384,1,New Customer
4007,C718,2023-08-18,1,64.3656956614078,64.3656956614078,835,1,At-Risk Customer
4008,C719,2022-08-12,1,-48.01820320908553,-48.01820320908553,1206,1,At-Risk Customer
4009,C72,2024-04-10,8,-887.5931902789113,-110.94914878486391,599,1,New Customer
4010,C720,2024-10-13,18,-2206.197122364926,-122.56650679805145,413,1,New Customer
4011,C722,2024-04-22,1,-29.012150145102016,-29.012150145102016,587,1,At-Risk Customer
4012,C723,2025-09-21,32,684.4414815648421,21.388796298901315,70,0,Loyal High-Value Customer
4013,C724,2024-10-12,4,-314.7028987293137,-78.67572468232842,414,1,New Customer
4014,C725,2025-06-01,1,-249.3673324956862,-249.3673324956862,182,0,New Customer
4015,C727,2024-10-12,4,-186.08019575190974,-46.520048937977435,414,1,New Customer
4016,C728,2025-02-23,8,1354.585413777128,169.323176722141,280,0,Occassional Buyer Customer
4017,C73,2023-10-17,1,275.9826287985516,275.9826287985516,775,1,Occassional Buyer Customer
4018,C730,2023-02-10,1,134.9829655391247,134.9829655391247,1024,1,At-Risk Customer
4019,C731,2025-05-26,27,-961.2090756922386,-35.600336136749576,188,0,New Customer
4020,C732,2024-10-13,8,2214.381446529886,276.79768081623575,413,1,Occassional Buyer Customer
4021,C735,2025-10-12,18,-2693.2420673230154,-149.6245592957231,49,0,New Customer
4022,C738,2025-01-29,4,713.020318070374,178.2550795175935,305,0,Occassional Buyer Customer
4023,C739,2023-02-24,1,-330.43104906139587,-330.43104906139587,1010,1,At-Risk Customer
4024,C74,2024-07-15,8,573.1239807820091,71.64049759775114,503,1,Occassional Buyer Customer
4025,C740,2024-07-20,1,-139.21553182749807,-139.21553182749807,498,1,New Customer
4026,C741,2023-10-29,1,333.84311085448434,333.84311085448434,763,1,Occassional Buyer Customer
4027,C742,2023-11-16,1,-69.37533277053673,-69.37533277053673,745,1,At-Risk Customer
4028,C743,2024-06-30,1,-409.6763949498373,-409.6763949498373,518,1,At-Risk Customer
4029,C744,2025-06-27,1,28.550233778495503,28.550233778495503,156,0,New Customer
4030,C746,2025-04-12,4,-210.30947980156597,-52.57736995039149,232,0,New Customer
4031,C747,2025-07-10,27,1485.3759959254926,55.013925775018244,143,0,Loyal High-Value Customer
4032,C748,2025-02-11,8,3190.0431000473677,398.75538750592096,292,0,Occassional Buyer Customer
4033,C749,2024-08-17,4,299.2273580046399,74.80683950115997,470,1,Occassional Buyer Customer
4034,C75,2025-06-24,27,411.9782356835257,15.258453173463916,159,0,New Customer
4035,C752,2025-01-07,1,-354.68762844732106,-354.68762844732106,327,0,New Customer
4036,C753,2025-08-04,1,4.158938247473788,4.158938247473788,118,0,New Customer
4037,C754,2025-06-24,4,113.37234643650675,28.343086609126686,159,0,New Customer
4038,C755,2025-04-30,32,-3593.845650933805,-112.3076765916814,214,0,Discount Seeker Customer
4039,C756,2025-05-17,18,-2239.9039915269445,-124.4391106403858,197,0,New Customer
4040,C757,2023-06-23,4,-126.51950971131615,-31.629877427829037,891,1,At-Risk Customer
4041,C758,2025-11-10,27,2467.8555550579217,91.40205759473784,20,0,Loyal High-Value Customer
4042,C76,2022-08-08,1,-24.913043497054893,-24.913043497054893,1210,1,At-Risk Customer
4043,C760,2025-08-17,8,-114.50197402941231,-14.312746753676539,105,0,New Customer
4044,C761,2025-09-03,8,-770.4255242216097,-96.30319052770122,88,0,New Customer
4045,C762,2025-09-07,108,5733.5403877782755,53.08833692387292,84,0,Loyal High-Value Customer
4046,C763,2025-03-10,8,1655.666256278725,206.95828203484064,265,0,Occassional Buyer Customer
4047,C764,2025-07-04,8,178.4026142198179,22.30032677747724,149,0,New Customer
4048,C766,2024-12-26,1,27.877267240600183,27.877267240600183,339,0,New Customer
4049,C767,2023-06-18,1,68.48276054717576,68.48276054717576,896,1,At-Risk Customer
4050,C768,2024-10-29,18,1670.6585729466574,92.81436516370319,397,1,Occassional Buyer Customer
4051,C769,2024-12-01,8,787.5226721884724,98.44033402355905,364,0,Occassional Buyer Customer
4052,C77,2024-12-24,8,312.3471166682149,39.04338958352686,341,0,New Customer
4053,C770,2025-06-14,18,157.2861962765912,8.738122015366178,169,0,New Customer
4054,C771,2024-04-14,1,25.90228066601152,25.90228066601152,595,1,Occassional Buyer Customer
4055,C772,2025-02-27,8,-8.278411860896313,-1.034801482612039,276,0,New Customer
4056,C773,2023-12-04,1,-232.0464013388555,-232.0464013388555,727,1,At-Risk Customer
4057,C774,2025-04-24,9,953.9013633219704,105.98904036910783,220,0,Occassional Buyer Customer
4058,C775,2025-07-03,4,1155.1217083790289,288.7804270947572,150,0,Occassional Buyer Customer
4059,C776,2023-10-20,1,-63.675349392440936,-63.675349392440936,772,1,At-Risk Customer
4060,C777,2023-11-14,1,-234.1123620811495,-234.1123620811495,747,1,At-Risk Customer
4061,C778,2022-08-14,1,257.6457790873166,257.6457790873166,1204,1,Occassional Buyer Customer
4062,C78,2024-08-02,4,1026.0521949634706,256.51304874086765,485,1,Occassional Buyer Customer
4063,C780,2024-02-23,8,-243.86352956510956,-30.482941195638695,646,1,At-Risk Customer
4064,C781,2023-08-21,1,181.4149072886964,181.4149072886964,832,1,Occassional Buyer Customer
4065,C782,2023-08-24,1,-176.65696659087072,-176.65696659087072,829,1,At-Risk Customer
4066,C783,2024-07-29,4,18.661538703951578,4.6653846759878945,489,1,New Customer
4067,C784,2025-10-02,8,1957.6221716144332,244.70277145180415,59,0,Occassional Buyer Customer
4068,C785,2025-03-24,32,-4015.256882188961,-125.47677756840503,251,0,Discount Seeker Customer
4069,C787,2025-05-14,18,-385.7109451214838,-21.428385840082434,200,0,New Customer
4070,C788,2025-07-03,8,-1047.6626486253078,-130.95783107816348,150,0,New Customer
4071,C789,2022-07-24,1,-93.4039317835585,-93.4039317835585,1225,1,At-Risk Customer
4072,C79,2022-03-28,1,166.0825692981329,166.0825692981329,1343,1,At-Risk Customer
4073,C790,2024-03-02,8,147.03032594936866,18.378790743671082,638,1,Occassional Buyer Customer
4074,C791,2024-06-07,8,1763.859889309062,220.48248616363276,541,1,Occassional Buyer Customer
4075,C792,2023-03-11,1,17.021678287524555,17.021678287524555,995,1,At-Risk Customer
4076,C793,2025-05-08,8,-6.689098922370533,-0.8361373652963167,206,0,New Customer
4077,C794,2025-03-19,1,182.57401327741064,182.57401327741064,256,0,Occassional Buyer Customer
4078,C797,2022-04-23,1,-154.02263378117237,-154.02263378117237,1317,1,At-Risk Customer
4079,C798,2024-12-24,48,-4348.047583813009,-90.58432466277101,341,0,Discount Seeker Customer
4080,C799,2025-06-03,48,7034.335123898866,146.54864841455972,180,0,Loyal High-Value Customer
4081,C8,2022-07-24,1,274.3940537162453,274.3940537162453,1225,1,Occassional Buyer Customer
4082,C800,2024-07-24,8,63.317280607195926,7.914660075899491,494,1,New Customer
4083,C801,2023-12-31,4,662.496723718916,165.624180929729,700,1,Occassional Buyer Customer
4084,C802,2023-03-03,1,-247.9675263636824,-247.9675263636824,1003,1,At-Risk Customer
4085,C803,2025-05-05,8,2242.6602163175803,280.33252703969754,209,0,Occassional Buyer Customer
4086,C804,2022-08-23,1,6.518925528750398,6.518925528750398,1195,1,At-Risk Customer
4087,C805,2024-05-27,8,-232.30564752130397,-29.038205940162996,552,1,New Customer
4088,C806,2024-02-13,1,-16.869050504068333,-16.869050504068333,656,1,At-Risk Customer
4089,C807,2025-07-13,27,-4793.681903555779,-177.5437742057696,140,0,Discount Seeker Customer
4090,C809,2024-01-27,1,206.1878539125811,206.1878539125811,673,1,Occassional Buyer Customer
4091,C81,2025-06-18,27,-18.434593096886033,-0.6827627072920753,165,0,New Customer
4092,C810,2025-03-10,27,438.79769673846477,16.251766545869064,265,0,New Customer
4093,C811,2025-07-07,1,135.86274027627096,135.86274027627096,146,0,Occassional Buyer Customer
4094,C812,2023-03-20,1,-495.7726144396667,-495.7726144396667,986,1,At-Risk Customer
4095,C813,2024-03-12,1,-98.83660743469662,-98.83660743469662,628,1,At-Risk Customer
4096,C814,2024-03-12,8,-419.65807698536486,-52.45725962317061,628,1,At-Risk Customer
4097,C815,2024-08-03,1,5.342763440726928,5.342763440726928,484,1,New Customer
4098,C816,2025-08-24,72,-1973.4142286847969,-27.408530953955513,98,0,Discount Seeker Customer
4099,C818,2024-03-16,1,271.0565517772536,271.0565517772536,624,1,Occassional Buyer Customer
4100,C819,2024-04-10,18,1532.1934100148312,85.12185611193507,599,1,Occassional Buyer Customer
4101,C82,2025-05-31,18,749.5355040376662,41.6408613354259,183,0,New Customer
4102,C820,2025-05-13,8,-1720.4736325953077,-215.05920407441346,201,0,New Customer
4103,C822,2025-04-16,1,239.2102405623356,239.2102405623356,228,0,Occassional Buyer Customer
4104,C823,2024-08-10,1,473.26719289102607,473.26719289102607,477,1,Occassional Buyer Customer
4105,C824,2022-12-14,1,-52.16687629533456,-52.16687629533456,1082,1,At-Risk Customer
4106,C825,2025-02-14,1,-13.634412241871877,-13.634412241871877,289,0,New Customer
4107,C826,2025-10-07,48,-4328.85228265015,-90.18442255521147,54,0,Discount Seeker Customer
4108,C827,2023-04-06,1,74.2354059361796,74.2354059361796,969,1,At-Risk Customer
4109,C828,2023-12-26,4,-317.2644742073172,-79.3161185518293,705,1,At-Risk Customer
4110,C83,2023-03-13,1,10.190892340761804,10.190892340761804,993,1,At-Risk Customer
4111,C830,2024-06-04,1,-202.2096606250132,-202.2096606250132,544,1,At-Risk Customer
4112,C831,2024-02-25,1,-96.60861945768198,-96.60861945768198,644,1,At-Risk Customer
4113,C832,2023-11-29,1,150.69169708276593,150.69169708276593,732,1,Occassional Buyer Customer
4114,C833,2024-12-29,18,-324.36497587871554,-18.020276437706418,336,0,New Customer
4115,C834,2025-04-13,1,-248.73077764837,-248.73077764837,231,0,New Customer
4116,C835,2024-07-12,8,-1337.8292015656702,-167.22865019570878,506,1,New Customer
4117,C836,2024-11-01,8,1468.5875487684198,183.57344359605247,394,1,Occassional Buyer Customer
4118,C838,2025-06-25,4,-354.9806406110745,-88.74516015276862,158,0,New Customer
4119,C839,2025-05-01,48,-620.7312387085549,-12.931900806428226,213,0,Discount Seeker Customer
4120,C840,2024-03-17,1,-130.5187167615108,-130.5187167615108,623,1,At-Risk Customer
4121,C841,2025-02-23,8,-1494.627152325114,-186.82839404063924,280,0,New Customer
4122,C842,2023-04-22,1,-25.433774233724936,-25.433774233724936,953,1,At-Risk Customer
4123,C843,2024-05-29,1,45.90642867455162,45.90642867455162,550,1,Occassional Buyer Customer
4124,C844,2024-08-21,18,-2165.0939181133426,-120.28299545074125,466,1,New Customer
4125,C845,2024-01-24,1,-180.30193977570065,-180.30193977570065,676,1,At-Risk Customer
4126,C846,2024-05-15,18,-555.0732196471092,-30.837401091506067,564,1,New Customer
4127,C848,2024-10-21,4,-512.6153446334292,-128.1538361583573,405,1,New Customer
4128,C849,2024-09-15,1,265.26129400027526,265.26129400027526,441,1,Occassional Buyer Customer
4129,C85,2024-04-25,1,-450.5341131557605,-450.5341131557605,584,1,At-Risk Customer
4130,C850,2025-10-06,8,-24.543404505142803,-3.0679255631428504,55,0,New Customer
4131,C852,2024-07-14,1,-148.18075390791537,-148.18075390791537,504,1,New Customer
4132,C853,2024-01-16,1,-199.80349567205445,-199.80349567205445,684,1,At-Risk Customer
4133,C854,2022-10-22,1,126.77973862134527,126.77973862134527,1135,1,At-Risk Customer
4134,C855,2024-06-01,1,115.5175744098365,115.5175744098365,547,1,Occassional Buyer Customer
4135,C858,2024-11-11,27,-3156.699722209634,-116.91480452628274,384,1,Discount Seeker Customer
4136,C859,2024-05-20,1,-122.85150602807562,-122.85150602807562,559,1,At-Risk Customer
4137,C862,2025-01-14,4,-303.4635393356748,-75.8658848339187,320,0,New Customer
4138,C864,2024-04-25,1,-63.50385590833647,-63.50385590833647,584,1,At-Risk Customer
4139,C865,2024-12-11,27,-6.271148590854864,-0.23226476262425422,354,0,New Customer
4140,C866,2025-08-30,32,-3458.5579767570302,-108.0799367736572,92,0,Discount Seeker Customer
4141,C867,2023-01-06,1,292.56808235564205,292.56808235564205,1059,1,Occassional Buyer Customer
4142,C868,2024-01-05,1,-345.7483295526818,-345.7483295526818,695,1,At-Risk Customer
4143,C869,2023-06-25,1,-29.41856944533552,-29.41856944533552,889,1,At-Risk Customer
4144,C87,2024-11-28,1,-99.98498638728766,-99.98498638728766,367,1,New Customer
4145,C870,2025-07-06,4,321.6832879446292,80.4208219861573,147,0,New Customer
4146,C871,2025-01-02,18,2876.830876992909,159.82393761071717,332,0,Loyal High-Value Customer
4147,C872,2024-08-13,18,1097.7750400698553,60.987502226103075,474,1,Occassional Buyer Customer
4148,C873,2024-11-12,1,199.5712461895238,199.5712461895238,383,1,Occassional Buyer Customer
4149,C874,2025-07-06,32,-3453.840050220965,-107.93250156940516,147,0,Discount Seeker Customer
4150,C875,2024-11-23,4,19.12413186692828,4.78103296673207,372,1,New Customer
4151,C878,2025-10-18,48,8429.743141131654,175.61964877357613,43,0,Loyal High-Value Customer
4152,C88,2023-05-28,1,170.48594550446006,170.48594550446006,917,1,Occassional Buyer Customer
4153,C880,2024-04-15,1,-27.35729746631684,-27.35729746631684,594,1,At-Risk Customer
4154,C881,2023-10-24,1,104.53515777351588,104.53515777351588,768,1,Occassional Buyer Customer
4155,C882,2024-10-13,4,837.0332914802317,209.25832287005792,413,1,Occassional Buyer Customer
4156,C883,2022-11-20,1,-7.829812121804687,-7.829812121804687,1106,1,At-Risk Customer
4157,C884,2022-06-02,1,-112.16783972078603,-112.16783972078603,1277,1,At-Risk Customer
4158,C886,2024-10-26,1,13.564986572454806,13.564986572454806,400,1,New Customer
4159,C887,2024-10-13,32,-4011.289196748061,-125.3527873983769,413,1,Discount Seeker Customer
4160,C888,2024-07-19,8,-2204.917541290558,-275.61469266131974,499,1,New Customer
4161,C889,2025-11-06,18,198.6263599629356,11.034797775718644,24,0,New Customer
4162,C890,2025-06-29,75,2123.5560894323703,28.314081192431605,154,0,Loyal High-Value Customer
4163,C891,2024-03-19,8,1882.7583761250103,235.34479701562628,621,1,Occassional Buyer Customer
4164,C892,2024-10-17,4,-857.2443498604854,-214.31108746512135,409,1,New Customer
4165,C893,2025-07-20,8,167.75045241243984,20.96880655155498,133,0,New Customer
4166,C894,2024-01-05,1,-128.53340362919323,-128.53340362919323,695,1,At-Risk Customer
4167,C895,2024-04-08,1,190.58544177591048,190.58544177591048,601,1,Occassional Buyer Customer
4168,C897,2024-04-20,8,840.1875921394993,105.02344901743741,589,1,Occassional Buyer Customer
4169,C898,2025-02-27,75,-39.898548099227895,-0.5319806413230386,276,0,Discount Seeker Customer
4170,C899,2023-09-25,1,104.709604896181,104.709604896181,797,1,Occassional Buyer Customer
4171,C90,2024-08-16,9,-2187.7865383477856,-243.08739314975395,471,1,New Customer
4172,C900,2023-08-17,1,372.2767778964785,372.2767778964785,836,1,Occassional Buyer Customer
4173,C902,2024-12-10,18,-390.2248259723772,-21.6791569984654,355,0,New Customer
4174,C904,2024-07-16,8,-889.4777520240414,-111.18471900300517,502,1,New Customer
4175,C905,2024-10-23,48,-1268.6187584747072,-26.429557468223067,403,1,Discount Seeker Customer
4176,C907,2025-05-07,8,-156.57685251292537,-19.57210656411567,207,0,New Customer
4177,C908,2023-09-02,1,8.162127155144967,8.162127155144967,820,1,At-Risk Customer
4178,C909,2024-03-17,1,122.41445140973435,122.41445140973435,623,1,Occassional Buyer Customer
4179,C91,2025-07-16,1,127.1983836833488,127.1983836833488,137,0,Occassional Buyer Customer
4180,C910,2024-07-14,4,-8.595029479423204,-2.148757369855801,504,1,New Customer
4181,C911,2025-06-08,8,-90.6298799889114,-11.328734998613925,175,0,New Customer
4182,C912,2024-11-25,8,-2022.8297500304282,-252.85371875380352,370,1,New Customer
4183,C913,2024-12-17,18,752.5734949517118,41.809638608428436,348,0,New Customer
4184,C914,2023-09-16,1,240.42219325886745,240.42219325886745,806,1,Occassional Buyer Customer
4185,C916,2025-08-01,48,-369.60415806461833,-7.7000866263462155,121,0,Loyal High-Value Customer
4186,C917,2024-07-05,9,1400.2369827466007,155.5818869718445,513,1,Occassional Buyer Customer
4187,C919,2025-07-28,32,2737.8459387620005,85.55768558631252,125,0,Loyal High-Value Customer
4188,C92,2025-07-19,48,722.0043966637056,15.0417582638272,134,0,Loyal High-Value Customer
4189,C920,2024-12-13,9,-478.9012561412642,-53.21125068236269,352,0,New Customer
4190,C921,2025-08-30,32,-109.17930604616663,-3.411853313942707,92,0,New Customer
4191,C922,2025-01-19,1,-87.99346568502072,-87.99346568502072,315,0,New Customer
4192,C923,2025-05-23,27,2922.279994143542,108.23259237568674,191,0,Loyal High-Value Customer
4193,C924,2024-04-10,1,-36.56948271938007,-36.56948271938007,599,1,At-Risk Customer
4194,C925,2024-12-05,48,4317.633446512646,89.95069680234678,360,0,Loyal High-Value Customer
4195,C927,2025-01-19,48,-3689.4280308867164,-76.86308397680659,315,0,Discount Seeker Customer
4196,C929,2023-10-03,1,35.21768648248288,35.21768648248288,789,1,At-Risk Customer
4197,C93,2024-12-21,8,-10.277813923487088,-1.284726740435886,344,0,New Customer
